Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,10,5,0.00012,0.00061,99210,61,495898,6792018,68.46,69.13
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,15,5,0.00027,0.00137,99149,136,495405,6296121,63.5,64.17
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,20,5,0.00035,0.00177,99013,175,494628,5800716,58.59,59.25
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,25,5,0.00037,0.00187,98838,185,493728,5306088,53.68,54.35
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,30,5,0.00068,0.00342,98653,337,492422,4812361,48.78,49.45
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,35,5,0.00107,0.00535,98316,526,490265,4319938,43.94,44.61
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,40,5,0.00171,0.00851,97790,832,486870,3829673,39.16,39.83
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,45,5,0.00266,0.01322,96958,1282,481585,3342803,34.48,35.15
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,50,5,0.00389,0.01926,95676,1843,473772,2861218,29.91,30.59
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,55,5,0.00577,0.02845,93833,2670,462490,2387446,25.44,26.14
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,60,5,0.00859,0.04207,91163,3835,446228,1924956,21.12,21.83
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,65,5,0.01411,0.06813,87328,5950,421765,1478728,16.93,17.68
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,70,5,0.02608,0.1224,81378,9961,381988,1056963,12.99,13.79
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,75,5,0.0437,0.197,71417,14069,321912,674976,9.45,10.37
MYS,110,0,0,0,1,1496.25,2017,2017,4,2,80,99,0.16243,1,57348,57348,353063,353063,6.16,7.3
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,0,1,0.0069,0.00686,100000,686,99362,7492764,74.93,75.28
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,1,4,4e-04,0.00158,99314,157,396884,7393401,74.44,74.8
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,5,5,0.00026,0.0013,99157,129,495462,6996517,70.56,70.91
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,10,5,0.00035,0.00177,99028,175,494702,6501054,65.65,66
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,15,5,0.00075,0.00373,98853,369,493342,6006352,60.76,61.12
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,20,5,0.00092,0.00459,98484,452,491290,5513009,55.98,56.34
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,25,5,0.00101,0.00505,98032,495,488922,5021719,51.23,51.58
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,30,5,0.00145,0.00724,97537,706,485920,4532797,46.47,46.83
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,35,5,0.00214,0.01065,96831,1031,481578,4046877,41.79,42.16
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,40,5,0.00331,0.01641,95800,1572,475070,3565299,37.22,37.58
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,45,5,0.00456,0.02252,94228,2122,465835,3090229,32.8,33.17
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,50,5,0.00601,0.02963,92106,2729,453708,2624394,28.49,28.87
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,55,5,0.00823,0.04031,89377,3603,437878,2170687,24.29,24.68
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,60,5,0.01219,0.05913,85774,5072,416190,1732809,20.2,20.61
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,65,5,0.01823,0.08717,80702,7035,385922,1316619,16.31,16.75
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,70,5,0.03116,0.14456,73667,10649,341712,930697,12.63,13.09
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,75,5,0.04608,0.20661,63018,13020,282540,588984,9.35,9.88
MYS,110,0,0,0,1,1496.39,2018,2018,4,1,80,99,0.16316,1,49998,49998,306444,306444,6.13,6.8
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,0,1,0.00549,0.00546,100000,546,99490,7813480,78.13,78.87
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,1,4,0.00035,0.00141,99454,140,397468,7713990,77.56,78.3
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,5,5,0.00021,0.00103,99314,102,496315,7316522,73.67,74.41
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,10,5,0.00014,0.00071,99212,70,495885,6820207,68.74,69.48
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,15,5,0.00029,0.00146,99142,145,495348,6324322,63.79,64.53
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,20,5,0.00035,0.00177,98997,175,494548,5828974,58.88,59.62
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,25,5,0.00037,0.00186,98822,184,493650,5334427,53.98,54.72
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,30,5,0.00065,0.00324,98638,320,492390,4840777,49.08,49.82
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,35,5,0.00109,0.00543,98318,534,490255,4348387,44.23,44.97
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,40,5,0.00168,0.00834,97784,816,486880,3858132,39.46,40.21
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,45,5,0.00264,0.0131,96968,1270,481665,3371252,34.77,35.52
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,50,5,0.0037,0.01833,95698,1754,474105,2889587,30.19,30.96
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,55,5,0.00522,0.02577,93944,2421,463668,2415482,25.71,26.49
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,60,5,0.00842,0.04125,91523,3775,448178,1951814,21.33,22.13
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,65,5,0.01338,0.06475,87748,5682,424535,1503637,17.14,17.97
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,70,5,0.02408,0.11354,82066,9318,387035,1079102,13.15,14.04
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,75,5,0.04195,0.18983,72748,13810,329215,692067,9.51,10.52
MYS,110,0,0,0,1,1496.39,2018,2018,4,2,80,99,0.16243,1,58938,58938,362852,362852,6.16,7.4
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,0,1,0.0081,0.00804,100000,804,99256,7434029,74.34,74.62
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,1,4,0.00063,0.0025,99196,248,396196,7334774,73.94,74.22
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,5,5,4e-04,0.002,98948,198,494245,6938578,70.12,70.4
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,10,5,0.00036,0.00179,98750,177,493308,6444333,65.26,65.53
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,15,5,0.00066,0.00329,98573,324,492055,5951025,60.37,60.65
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,20,5,0.00075,0.00375,98249,368,490325,5458970,55.56,55.84
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,25,5,0.00084,0.00419,97881,410,488380,4968645,50.76,51.04
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,30,5,0.00145,0.00722,97471,704,485595,4480265,45.97,46.24
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,35,5,0.00252,0.0125,96767,1210,480810,3994670,41.28,41.56
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,40,5,0.00335,0.01662,95557,1588,473815,3513860,36.77,37.06
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,45,5,0.00424,0.02096,93969,1970,464920,3040045,32.35,32.64
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,50,5,0.00656,0.03226,91999,2968,452575,2575125,27.99,28.29
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,55,5,0.00969,0.04729,89031,4210,434630,2122550,23.84,24.15
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,60,5,0.014,0.06762,84821,5736,409765,1687920,19.9,20.22
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,65,5,0.01843,0.08807,79085,6965,378012,1278155,16.16,16.51
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,70,5,0.03106,0.14412,72120,10394,334615,900143,12.48,12.86
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,75,5,0.05146,0.22798,61726,14072,273450,565528,9.16,9.6
MYS,110,0,0,0,1,1491.13,2019,2019,4,1,80,99,0.16316,1,47654,47654,292078,292078,6.13,6.7
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,0,1,0.00543,0.0054,100000,540,99496,7812959,78.13,78.92
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,1,4,0.00057,0.00226,99460,225,397281,7713463,77.55,78.35
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,5,5,0.00029,0.00147,99235,146,495810,7316182,73.73,74.52
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,10,5,0.00023,0.00113,99089,112,495165,6820372,68.83,69.63
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,15,5,0.00029,0.00145,98977,144,494525,6325207,63.91,64.7
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,20,5,0.00036,0.0018,98833,178,493720,5830682,59,59.79
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,25,5,0.00046,0.00232,98655,229,492702,5336962,54.1,54.9
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,30,5,0.00066,0.00327,98426,322,491325,4844259,49.22,50.02
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,35,5,0.00094,0.0047,98104,461,489368,4352934,44.37,45.17
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,40,5,0.00156,0.00779,97643,761,486312,3863567,39.57,40.37
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,45,5,0.00252,0.01254,96882,1215,481372,3377254,34.86,35.67
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,50,5,0.00386,0.01911,95667,1828,473765,2895882,30.27,31.09
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,55,5,0.00541,0.02668,93839,2504,462935,2422117,25.81,26.65
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,60,5,0.00861,0.04216,91335,3851,447048,1959182,21.45,22.32
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,65,5,0.01184,0.05751,87484,5031,424842,1512134,17.28,18.19
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,70,5,0.02474,0.11648,82453,9604,388255,1087292,13.19,14.15
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,75,5,0.03963,0.1803,72849,13135,331408,699037,9.6,10.7
MYS,110,0,0,0,1,1491.13,2019,2019,4,2,80,99,0.16243,1,59714,59714,367629,367629,6.16,7.5
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,0,1,0.00536,0.00533,100000,533,99502,7441220,74.41,74.65
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,1,4,0.00025,0.00099,99467,98,397636,7341717,73.81,74.05
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,5,5,0.00022,0.0011,99369,109,496572,6944081,69.88,70.12
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,10,5,0.00022,0.00109,99260,108,496030,6447508,64.96,65.19
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,15,5,7e-04,0.00351,99152,348,494890,5951478,60.02,60.26
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,20,5,0.00086,0.00429,98804,424,492960,5456588,55.23,55.47
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,25,5,0.00094,0.0047,98380,462,490745,4963628,50.45,50.69
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,30,5,0.00152,0.00757,97918,741,487738,4472883,45.68,45.92
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,35,5,0.0024,0.01193,97177,1159,482988,3985146,41.01,41.25
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,40,5,0.00348,0.01724,96018,1655,475952,3502158,36.47,36.72
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,45,5,0.00533,0.0263,94363,2482,465610,3026206,32.07,32.32
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,50,5,0.00693,0.03408,91881,3131,451578,2560596,27.87,28.13
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,55,5,0.0092,0.04496,88750,3990,433775,2109018,23.76,24.03
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,60,5,0.01316,0.06369,84760,5398,410305,1675243,19.76,20.04
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,65,5,0.02042,0.09716,79362,7711,377532,1264938,15.94,16.24
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,70,5,0.03132,0.14522,71651,10405,332242,887406,12.39,12.71
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,75,5,0.05436,0.23926,61246,14654,269595,555163,9.06,9.45
MYS,110,0,0,0,1,1492.12,2020,2020,4,1,80,99,0.16316,1,46592,46592,285568,285568,6.13,6.6
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,0,1,0.00587,0.00584,100000,584,99455,7767295,77.67,78.39
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,1,4,4e-04,0.00158,99416,157,397274,7667839,77.13,77.84
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,5,5,2e-04,0.001,99259,99,496048,7270566,73.25,73.96
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,10,5,0.00025,0.00126,99160,125,495488,6774518,68.32,69.04
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,15,5,0.00019,0.00094,99035,93,494942,6279031,63.4,64.12
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,20,5,0.00034,0.0017,98942,168,494290,5784088,58.46,59.18
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,25,5,0.00054,0.00268,98774,265,493208,5289798,53.55,54.27
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,30,5,0.00075,0.00377,98509,371,491618,4796591,48.69,49.41
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,35,5,0.00131,0.00653,98138,641,489088,4304973,43.87,44.59
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,40,5,0.00202,0.01004,97497,979,485038,3815886,39.14,39.87
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,45,5,0.00279,0.01384,96518,1336,479250,3330848,34.51,35.25
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,50,5,0.00426,0.02108,95182,2006,470895,2851598,29.96,30.71
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,55,5,0.00624,0.03071,93176,2861,458728,2380703,25.55,26.31
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,60,5,0.00881,0.04309,90315,3892,441845,1921976,21.28,22.07
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,65,5,0.01377,0.06657,86423,5753,417732,1480131,17.13,17.95
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,70,5,0.0249,0.11721,80670,9455,379712,1062398,13.17,14.05
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,75,5,0.0399,0.18139,71215,12918,323780,682686,9.59,10.6
MYS,110,0,0,0,1,1492.12,2020,2020,4,2,80,99,0.16243,1,58297,58297,358906,358906,6.16,7.4
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,0,1,0.00593,0.0059,100000,590,99450,7242192,72.42,72.37
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,1,4,0.00038,0.0015,99410,149,397288,7142742,71.85,71.8
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,5,5,0.00025,0.00123,99261,122,496000,6745454,67.96,67.9
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,10,5,0.00031,0.00156,99139,155,495308,6249454,63.04,62.98
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,15,5,0.00102,0.00508,98984,503,493662,5754147,58.13,58.08
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,20,5,0.00099,0.00491,98481,484,491195,5260484,53.42,53.36
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,25,5,0.00114,0.00566,97997,555,488598,4769289,48.67,48.61
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,30,5,0.00149,0.00742,97442,723,485402,4280692,43.93,43.88
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,35,5,0.00202,0.01004,96719,971,481168,3795289,39.24,39.18
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,40,5,0.00292,0.0145,95748,1388,475270,3314122,34.61,34.56
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,45,5,0.0042,0.02077,94360,1960,466900,2838852,30.09,30.03
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,50,5,0.00742,0.03642,92400,3365,453588,2371952,25.67,25.61
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,55,5,0.01124,0.05468,89035,4868,433005,1918364,21.55,21.49
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,60,5,0.01981,0.09436,84167,7942,400980,1485359,17.65,17.58
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,65,5,0.03134,0.14533,76225,11078,353430,1084379,14.23,14.16
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,70,5,0.04722,0.21117,65147,13757,291342,730949,11.22,11.14
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,75,5,0.07014,0.29838,51390,15334,218615,439607,8.55,8.45
MYS,120,0,0,0,1,1493.13,2001,2001,4,1,80,99,0.16316,1,36056,36056,220992,220992,6.13,6
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,0,1,0.00497,0.00495,100000,495,99537,7613298,76.13,76.34
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,1,4,0.00036,0.00143,99505,142,397667,7513761,75.51,75.72
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,5,5,2e-04,0.00098,99363,97,496572,7116093,71.62,71.82
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,10,5,0.00019,0.00093,99266,92,496100,6619521,66.68,66.89
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,15,5,3e-04,0.00152,99174,151,495492,6123421,61.74,61.95
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,20,5,0.00034,0.00171,99023,169,494692,5627928,56.83,57.04
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,25,5,0.00034,0.00169,98854,167,493852,5133236,51.93,52.13
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,30,5,0.00051,0.00255,98687,252,492805,4639383,47.01,47.22
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,35,5,0.00084,0.00422,98435,415,491138,4146578,42.13,42.33
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,40,5,0.00138,0.0069,98020,676,488410,3655441,37.29,37.5
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,45,5,0.00236,0.01171,97344,1140,483870,3167031,32.53,32.74
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,50,5,0.00433,0.02143,96204,2062,475865,2683161,27.89,28.1
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,55,5,0.00719,0.03532,94142,3325,462398,2207296,23.45,23.66
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,60,5,0.01255,0.06083,90817,5524,440275,1744898,19.21,19.44
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,65,5,0.02336,0.11036,85293,9413,402932,1304623,15.3,15.53
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,70,5,0.03615,0.16576,75880,12578,347955,901691,11.88,12.15
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,75,5,0.06465,0.27829,63302,17616,272470,553736,8.75,9.07
MYS,120,0,0,0,1,1493.13,2001,2001,4,2,80,99,0.16243,1,45686,45686,281266,281266,6.16,6.6
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,0,1,0.00641,0.00637,100000,637,99407,7246095,72.46,72.42
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,1,4,4e-04,0.00158,99363,157,397081,7146688,71.93,71.88
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,5,5,0.00027,0.00133,99206,132,495700,6749607,68.04,67.99
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,10,5,3e-04,0.0015,99074,149,494998,6253907,63.12,63.08
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,15,5,0.00101,0.00503,98925,498,493380,5758910,58.21,58.17
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,20,5,0.00109,0.00545,98427,536,490795,5265530,53.5,53.45
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,25,5,0.00114,0.00566,97891,554,488070,4774735,48.78,48.73
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,30,5,0.00148,0.0074,97337,720,484885,4286665,44.04,43.99
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,35,5,0.00202,0.01005,96617,971,480658,3801780,39.35,39.3
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,40,5,0.00302,0.01497,95646,1432,474650,3321122,34.72,34.67
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,45,5,0.00428,0.02118,94214,1995,466082,2846472,30.21,30.16
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,50,5,0.00706,0.0347,92219,3200,453095,2380390,25.81,25.76
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,55,5,0.01156,0.05616,89019,4999,432598,1927295,21.65,21.6
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,60,5,0.01899,0.09063,84020,7615,401062,1494697,17.79,17.73
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,65,5,0.03042,0.14137,76405,10801,355022,1093635,14.31,14.25
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,70,5,0.04763,0.21281,65604,13961,293118,738612,11.26,11.19
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,75,5,0.06784,0.29003,51643,14978,220770,445495,8.63,8.53
MYS,120,0,0,0,1,1493.3,2002,2002,4,1,80,99,0.16316,1,36665,36665,224725,224725,6.13,6
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,0,1,0.00536,0.00533,100000,533,99502,7625035,76.25,76.5
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,1,4,0.00037,0.00148,99467,147,397503,7525533,75.66,75.9
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,5,5,0.00021,0.00106,99320,105,496338,7128030,71.77,72.01
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,10,5,0.00019,0.00094,99215,93,495842,6631693,66.84,67.09
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,15,5,0.00026,0.00129,99122,128,495290,6135850,61.9,62.15
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,20,5,0.00035,0.00175,98994,173,494538,5640560,56.98,57.22
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,25,5,0.00037,0.00187,98821,185,493642,5146023,52.07,52.32
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,30,5,5e-04,0.00251,98636,248,492560,4652380,47.17,47.41
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,35,5,0.00086,0.00431,98388,424,490880,4159820,42.28,42.53
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,40,5,0.00141,0.00701,97964,687,488102,3668940,37.45,37.7
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,45,5,0.0024,0.01191,97277,1159,483488,3180838,32.7,32.95
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,50,5,0.00408,0.0202,96118,1942,475735,2697350,28.06,28.32
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,55,5,0.0072,0.03536,94176,3330,462555,2221615,23.59,23.85
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,60,5,0.01257,0.06092,90846,5534,440395,1759060,19.36,19.63
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,65,5,0.0229,0.10831,85312,9240,403460,1318665,15.46,15.74
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,70,5,0.036,0.16512,76072,12561,348958,915205,12.03,12.35
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,75,5,0.05947,0.25885,63511,16440,276455,566248,8.92,9.32
MYS,120,0,0,0,1,1493.3,2002,2002,4,2,80,99,0.16243,1,47071,47071,289793,289793,6.16,6.7
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,0,1,0.00684,0.0068,100000,680,99368,7260948,72.61,72.58
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,1,4,0.00041,0.00165,99320,164,396892,7161580,72.11,72.08
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,5,5,0.00026,0.0013,99156,129,495458,6764688,68.22,68.19
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,10,5,0.00031,0.00155,99027,153,494752,6269231,63.31,63.28
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,15,5,0.00093,0.00465,98874,460,493220,5774478,58.4,58.37
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,20,5,0.00112,0.00559,98414,550,490695,5281258,53.66,53.64
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,25,5,0.00107,0.00532,97864,521,488018,4790563,48.95,48.92
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,30,5,0.00136,0.0068,97343,662,485060,4302546,44.2,44.17
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,35,5,0.00189,0.00942,96681,911,481128,3817486,39.49,39.46
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,40,5,0.00296,0.01468,95770,1406,475335,3336358,34.84,34.81
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,45,5,0.00436,0.02158,94364,2036,466730,2861023,30.32,30.29
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,50,5,0.00667,0.03279,92328,3027,454072,2394293,25.93,25.9
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,55,5,0.01164,0.05654,89301,5049,433882,1940221,21.73,21.7
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,60,5,0.01837,0.08782,84252,7399,402762,1506338,17.88,17.85
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,65,5,0.03039,0.14122,76853,10853,357132,1103576,14.36,14.32
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,70,5,0.04756,0.21252,66000,14026,294935,746443,11.31,11.27
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,75,5,0.06593,0.28299,51974,14708,223100,451508,8.69,8.63
MYS,120,0,0,0,1,1493.47,2003,2003,4,1,80,99,0.16316,1,37266,37266,228408,228408,6.13,6.05
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,0,1,0.00552,0.00549,100000,549,99487,7649463,76.49,76.81
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,1,4,0.00036,0.00143,99451,142,397451,7549976,75.92,76.23
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,5,5,0.00024,0.00122,99309,121,496242,7152525,72.02,72.34
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,10,5,0.00021,0.00103,99188,102,495685,6656282,67.11,67.42
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,15,5,0.00027,0.00134,99086,133,495098,6160597,62.17,62.49
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,20,5,0.00032,0.00161,98953,159,494368,5665500,57.25,57.57
MYS,120,0,0,0,1,1493.47,2003,2003,4,2,25,5,0.00038,0.00189,98794,187,493502,5171132,52.34,52.66
